0,011725293	0,006160164	0,007653061	0,00625	0,00617284	0
0,014242879	0,005545287	0,004376368	0,010362694	0,006451613	0,02247191
0,012552301	0,008010681	0,009230769	0,003745318	0,006342495	0,007633588
0,017071909	0,007451565	0,012195122	0,003759398	0,003816794	0,008
0,016941392	0,007949126	0,006097561	0,003875969	0,011787819	0,016666667
0,011666667	0,001381215	0,005357143	0	0,004694836	0,019417476
0,007763975	0,002283105	0,002070393	0,005102041	0,002873563	0
0,011804384	0,003120125	0,005405405	0,004484305	0,004784689	0,00990099
0,012312634	0,00280112	0,014563107	0,008583691	0,004651163	0,010416667
0,013075965	0,010447761	0,010638298	0,004424779	0,002531646	0,021052632
0,023601847	0,001879699	0,006825939	0	0,002421308	0,011235955
0,008361204	0,001494768	0,003305785	0,005050505	0	0,011494253
0,011409943	0	0,00248139	0	0,003546099	0,016393443
0,01507159	0,003992016	0,002197802	0,011363636	0,005494505	0
0,009765625	0,004457652	0,001669449	0,007246377	0,003976143	0
0,010211028	0,00608828	0	0,005617978	0,002739726	0,012345679
0,01332593	0,001430615	0,001680672	0	0,004576659	0
0,025993884	0,00624025	0,004056795	0	0,004950495	0,013333333
0,015285599	0,02970297	0,023255814	0,012903226	0,015974441	0,048780488
0,018966645	0,015521064	0,016587678	0,021505376	0,008196721	0,029411765
0,032585083	0,006535948	0,010330579	0,004385965	0,005555556	0,029850746
0,043536504	0,006410256	0,017928287	0,02020202	0,014792899	0,06097561
0,02308627	0,010570825	0,016	0,023255814	0,005714286	0,030769231
0,022853958	0,006482982	0,007633588	0,007604563	0,00536193	0,013513514
0,075336323	0,003344482	0,035598706	0,016393443	0,009950249	0,066666667
0,051235133	0,02027027	0,031413613	0,037037037	0,017301038	0,017857143
0,029368576	0,028790787	0,016949153	0,009302326	0,020501139	0
0,025810721	0,008695652	0,024714829	0,00921659	0,005405405	0,012820513
0,03257329	0,019230769	0,018552876	0,010810811	0,014888337	0,020618557
0,038138332	0,006279435	0,011583012	0,018099548	0,008064516	0,031746032
0,037567084	0,014164306	0,021186441	0,013986014	0,009677419	0,015151515
0,021723896	0,032989691	0,014989293	0,035897436	0,012698413	0,111111111
0,052631579	0,008726003	0,016842105	0,028301887	0,029239766	0,026666667
0,045779685	0,013266998	0,032986111	0,024038462	0,026785714	0,025974026
0,029716655	0,006097561	0,005758157	0,023584906	0,011904762	0,014084507
0,027272727	0,011494253	0,021582734	0,017182131	0,004926108	0
0,027221777	0,021956088	0,015801354	0,02238806	0,017921147	0,123076923
0,029100529	0,017064846	0,037906137	0,026315789	0,012307692	0,035087719
0,041116006	0,017148982	0,026595745	0,042735043	0,020779221	0,054794521
0,052564103	0,012903226	0,023411371	0,022988506	0,023376623	0,018018018
0,046734572	0,030965392	0,027375201	0,012	0,020881671	0,060606061
0,0510907	0,023709902	0,03869969	0,02	0,02484472	0,051020408
0,030583874	0,019559902	0,014705882	0,008810573	0,020833333	0,021276596
0,068862275	0,013651877	0,03307393	0,033333333	0,036111111	0,08
0,043040805	0,021582734	0,017142857	0,024291498	0,01038961	0,06122449
0,048991354	0,063307494	0,021775544	0,013157895	0,020942408	0,094117647
0,046258503	0,030769231	0,021922428	0,048780488	0,043478261	0,084507042
0,053009387	0,046954315	0,025125628	0,025270758	0,050675676	0,063492063
0,07442597	0,054901961	0,032258065	0,033557047	0,020408163	0,080645161
0,030529595	0,048648649	0,048484848	0,035714286	0,023738872	0,1
0,083044983	0,038387716	0,056818182	0,042944785	0,046035806	0,061068702
0,060387812	0,027338129	0,026275116	0,027874564	0,037647059	0,146551724
0,056972328	0,06629055	0,049766719	0,045016077	0,047263682	0,058823529
0,073847601	0,070505288	0,052631579	0,023255814	0,031390135	0,060869565
0,075471698	0,043360434	0,050675676	0,038793103	0,03021978	0,02173913
0,03983597	0,033288948	0,048192771	0,011363636	0,072580645	0,046875
0,060639471	0,081784387	0,046052632	0,02661597	0,041131105	0,046511628
0,068376068	0,046556741	0,046242775	0,024561404	0,053364269	0,063157895
0,053930006	0,074200913	0,043859649	0,056213018	0,036866359	0,043478261
0,087527352	0,208806818	0,09672619	0,06744868	0,034653465	0,132653061
0,075384615	0,03058104	0,048923679	0,109677419	0,048192771	0,06557377
0,080024067	0,027644231	0,045289855	0,073076923	0,028409091	0,147368421
0,099899598	0,041060736	0,061097257	0,05033557	0,051724138	0,106870229
0,075369458	0,071351351	0,074688797	0,048859935	0,057777778	0,109243697
0,071815052	0,052830189	0,053571429	0,043771044	0,040723982	0,069230769
0,071909167	0,092018779	0,047101449	0,054487179	0,04622871	0,061403509
0,092823713	0,037147103	0,054054054	0,064	0,036923077	0,04109589
0,091801386	0,037227214	0,061032864	0,043636364	0,037249284	0,121495327
0,109444444	0,071060762	0,049032258	0,071428571	0,059431525	0,061946903
0,085008616	0,043816943	0,04845815	0,072243346	0,06175772	0,098039216
