0,022865309	0,02359882	0,025117739	0,009478673	0,014778325	0,013157895	0
0,021303258	0,018507094	0,019847328	0	0,020260492	0,015384615	0
0,020079523	0,027496382	0,008528785	0,009584665	0,0078125	0,051020408	0
0,018501388	0,026315789	0,018570102	0,008219178	0,006535948	0,027522936	0,008474576
0,016339869	0,016386727	0,015650741	0,01369863	0,006036217	0,008928571	0,008130081
0,012267044	0,010262726	0,01010101	0,003144654	0,003913894	0,012048193	0
0,00942029	0,011173184	0,009549795	0,004166667	0,005532503	0	0
0,01885626	0,023296447	0,011554622	0,006968641	0,008526188	0	0
0,016181989	0,014761905	0,007281553	0,004	0,007092199	0,010526316	0
0,007159294	0,012561442	0,007361963	0,012605042	0,006393862	0,013157895	0
0,013297217	0,016377649	0,016425121	0,003389831	0,005841121	0,013888889	0,011235955
0,011850731	0,017568851	0,00855615	0	0,005931198	0,041666667	0
0,009956854	0,010506799	0,005763689	0,015228426	0,001508296	0	0
0,006339581	0,007674144	0,010139417	0,009259259	0,002967359	0,016949153	0
0,010467849	0,006625259	0,008635579	0,006802721	0,002938296	0,009090909	0,011764706
0,015	0,004970179	0,008505468	0,018450185	0,011152416	0	0
0,012830002	0,019717102	0,016184971	0,007604563	0,001956947	0	0
0,012555391	0,01665936	0,015151515	0,010600707	0,002169197	0,026315789	0
0,017028986	0,031420765	0,009724473	0,014084507	0,022099448	0,03030303	0
0,022054381	0,021505376	0,017316017	0,025	0,020460358	0,014285714	0
0,03230042	0,02879902	0,035851472	0,044217687	0,019823789	0,044776119	0,014492754
0,026607017	0,040305011	0,030668127	0,018348624	0,027835052	0,121212121	0
0,020477816	0,035697511	0,050492611	0,026143791	0,020833333	0,053333333	0
0,023283161	0,044362292	0,016908213	0,022364217	0,007306889	0,056818182	0
0,038071066	0,051112943	0,032258065	0,030674847	0,019762846	0,147540984	0,016666667
0,038314176	0,052741152	0,035260931	0,005952381	0,02489019	0,056603774	0
0,027394209	0,034521158	0,034591195	0,025751073	0,019187359	0,101449275	0
0,030117532	0,024012807	0,017013233	0,019830028	0,014851485	0	0,011627907
0,024138566	0,038697499	0,02248394	0,013736264	0,021379981	0,024096386	0
0,020717899	0,040318302	0,019874477	0,030434783	0,023755656	0,036144578	0,014925373
0,030504909	0,034731324	0,035670357	0,055776892	0,013732834	0,075471698	0,023255814
0,040012702	0,043572985	0,03652968	0,029288703	0,024802706	0,0625	0,011235955
0,034376603	0,02676399	0,051162791	0,031847134	0,026699029	0,063291139	0
0,03195122	0,033448106	0,041067762	0,022535211	0,022364217	0,096774194	0,010526316
0,029802154	0,0352657	0,051102204	0,0375	0,018181818	0,130434783	0,012048193
0,034547402	0,048877805	0,025592417	0,053639847	0,016877637	0,025316456	0
0,03090379	0,053359684	0,030791789	0,030651341	0,035809019	0,071428571	0,01369863
0,036542923	0,053063803	0,029490617	0,049773756	0,027912621	0,064516129	0
0,040755041	0,086642599	0,038335159	0,052083333	0,045408678	0,025316456	0,011494253
0,045220746	0,059932334	0,03003876	0,046728972	0,019674936	0,042105263	0,009174312
0,038873371	0,060208239	0,034782609	0,046153846	0,027001862	0,022222222	0,049019608
0,050308495	0,072770892	0,04744186	0,056756757	0,036809816	0,046296296	0,031914894
0,068085106	0,057790368	0,043294615	0,032258065	0,041871921	0,119047619	0
0,091559371	0,061596144	0,032085561	0,064516129	0,036441586	0,054794521	0
0,057486997	0,062346588	0,034239678	0,035608309	0,03493014	0,072463768	0,019607843
0,081162094	0,072054528	0,041292639	0,040625	0,046370968	0,058139535	0,00990099
0,040725171	0,044234592	0,063551402	0,053797468	0,04757085	0,04494382	0
0,068623124	0,053314121	0,049559471	0,056939502	0,045019157	0,05	0
0,043601359	0,066791511	0,034749035	0,097165992	0,044843049	0,081967213	0,017241379
0,042235385	0,10443038	0,06056701	0,028340081	0,029721956	0,070422535	0,031746032
0,057107053	0,0604053	0,061368209	0,055393586	0,064878893	0,09	0,019047619
0,055507745	0,057953637	0,041176471	0,041975309	0,03286385	0,031578947	0,01010101
0,055432862	0,052831623	0,049718574	0,044854881	0,021818182	0,02970297	0,008547009
0,052679548	0,104780616	0,039622642	0,038379531	0,083889418	0,085106383	0,028169014
0,057796853	0,059259259	0,041109969	0,053030303	0,041526375	0,152173913	0,020408163
0,068220101	0,083769634	0,049951028	0,050251256	0,033621518	0,054945055	0,032608696
0,060008573	0,074476048	0,073446328	0,056300268	0,04569055	0,058823529	0,024096386
0,070160243	0,054977712	0,056431535	0,038167939	0,043601896	0,039473684	0,018867925
0,066813363	0,066841415	0,054794521	0,066997519	0,046594982	0,012987013	0,02173913
0,131021898	0,105581999	0,05803196	0,085574572	0,130681818	0,093333333	0,056451613
0,046248992	0,061259217	0,056962025	0,075539568	0,060842434	0,094594595	0,051948052
0,068263205	0,105687416	0,059459459	0,066489362	0,066095471	0,049180328	0,082474227
0,090612105	0,115635805	0,06400665	0,100817439	0,078397213	0,103092784	0,054545455
0,086515308	0,106214689	0,067077872	0,057291667	0,040290089	0,065934066	0
0,08569869	0,098610192	0,065233506	0,045454545	0,055459272	0,047169811	0,015037594
0,086178262	0,092693917	0,093918919	0,050480769	0,052159739	0,076271186	0
0,105790646	0,125251509	0,08	0,051428571	0,072879331	0,074074074	0,020833333
0,109577465	0,135555556	0,084025854	0,085858586	0,063807531	0,115384615	0,018691589
0,137040099	0,156033287	0,104200323	0,097130243	0,080036799	0,172727273	0,046296296
0,100216152	0,102765556	0,088617886	0,090439276	0,075525813	0,112149533	0,030612245
0,100355425	0,126348228	0,077922078	0,068376068	0,063394683	0,096774194	0,051020408
0,08724236	0,114465409	0,066565809	0,098958333	0,073211314	0,141414141	0,026548673
0,114699596	0,151303538	0,100323625	0,077205882	0,094262295	0,121212121	0,014705882
0,082745826	0,149589278	0,121118012	0,136942675	0,095238095	0,108433735	0,089285714
0,070153417	0,112142857	0,087332809	0,138228942	0,081601232	0,113207547	0,125925926
0,080639168	0,119415449	0,088392857	0,092838196	0,075924076	0,139784946	0,055172414
0,083136991	0,127266733	0,110349554	0,073359073	0,0748422	0,079365079	0,125984252
0,076526098	0,108160984	0,070634402	0,06935123	0,121527778	0,09929078	0,084415584
0,08792924	0,143928739	0,100354191	0,109625668	0,107398568	0,195876289	0,035087719
0,135057471	0,187426326	0,103341103	0,113259669	0,107628004	0,113402062	0,083333333
0,126000843	0,16399287	0,09991942	0,140096618	0,119834711	0,126315789	0,096491228
0,141222079	0,198781417	0,117083947	0,124365482	0,100401606	0,116666667	0,074468085
0,140011276	0,218407597	0,115273775	0,166240409	0,094043887	0,166666667	0,071428571
0,137763617	0,17666544	0,106973059	0,159509202	0,131524008	0,206185567	0,090909091
0,160487557	0,213985279	0,110898662	0,164122137	0,161330049	0,189873418	0,056338028
0,110263397	0,197876448	0,135742188	0,145510836	0,130081301	0,115384615	0,161290323
0,132671606	0,187200548	0,113788487	0,119592875	0,141917293	0,173469388	0,077669903
0,121441551	0,167949615	0,104239055	0,125265393	0,124449339	0,095744681	0,061946903
