8,89535824	4,739250105	1,380305116	1,590925362	5,107252298	4,047927461	0
11,70123912	2,185171427	0,689103889	1,588322652	1,699784127	0	3,008876185
12,48479674	1,819141002	1,719867914	0	5,094070502	0	2,005052733
12,06282318	3,270063657	1,374461812	3,165834316	3,392360404	0	0
13,65258978	2,90331595	0,686780169	2,371578997	5,083797936	0	3,004597033
15,63753007	4,348629638	1,371539862	3,156092442	6,766930013	0	0
8,80207729	1,447565557	0,68456578	3,939613603	5,068680622	0	0,998921165
13,17722975	3,251515568	2,051106743	0	5,068851905	0	1,995350833
10,77362616	3,609235311	0,683307482	2,358935648	10,13205444	0	1,994793589
9,956747887	2,526355299	0	0	1,687222663	0	2,991474298
13,93190087	3,245395145	0,68277795	0	6,738885051	0	2,988137096
11,92937808	1,801847254	1,704843802	1,562085071	6,720768856	0	1,9916153
9,924809642	3,600372999	1,702881275	1,559211039	3,351936581	0	2,984243196
12,28481755	2,518148657	1,02015139	2,335866451	5,024536487	4,009140841	2,983738624
9,498555428	5,031428458	2,377588175	1,553313606	11,71038544	0	3,97590601
10,272376	3,589916642	2,715776967	0,774743366	10,01903617	0	0,993334724
7,100787793	4,302015853	3,728687163	2,319234962	3,337672307	0	4,965440534
18,91267859	2,50471423	1,015176895	2,313404638	6,665777896	0	2,973830293
8,654909104	4,647737267	3,718326618	1,539124546	8,310065151	0	1,978474201
16,4833871	3,21118921	3,37627961	3,84290216	8,298341991	0	0,987693341
16,06683805	3,563601376	1,686465775	3,069862393	1,65735784	0	1,970889955
12,89480574	2,849084019	1,684726939	2,296896892	4,96845034	0	0,984087308
13,2732653	2,489145547	3,699904139	3,05560436	4,964914603	0	2,947562857
15,22260127	2,485963186	2,687648241	2,288120081	3,305402681	0	2,942792121
14,42112812	1,773496164	4,362298999	2,285923284	8,253821519	3,951475876	3,920453989
19,462826	4,252243058	2,346489317	4,570035799	8,252731654	3,944461975	4,897303545
14,00037334	3,894356723	1,673819455	0,760768681	1,648098095	0	2,935937836
29,14228429	4,599197617	2,676301352	2,278648306	16,4628023	0	6,845564074
34,54620263	5,299941347	2,005696177	1,517876794	4,931939239	0	3,906974927
16,27604167	2,821849581	2,336799586	0,757466728	3,276915767	0	1,949735811
11,20902907	3,170096829	2,665742543	1,512721992	4,90661084	3,9198777	2,922296145
21,20588213	3,865956736	0,998488953	5,288886538	4,904445062	0	2,921300173
19,62497066	5,618648294	3,655529487	2,263604262	1,633159674	11,75732873	1,947533449
17,2762628	3,85897211	2,65607777	0,753857868	0	0	4,867601246
21,08887619	2,103064164	3,316430592	2,259240293	1,630789302	0	2,91786218
27,58715818	6,300689926	6,627849561	3,76290677	14,65750301	3,92172242	4,857434303
8,032865897	1,398723665	0,331092938	1,504053424	0	0	2,909288388
4,20180907	2,444851143	0,330716265	0	0	0	0
5,719929378	4,887773235	1,651260407	0,750356419	1,624457837	0	0,968954692
9,516087898	3,138414543	0,329854468	1,499216659	0	0	0,968344808
8,356503639	2,089238333	1,647034021	0	0	7,820442637	0
8,340979231	2,433335303	2,960652923	0,748211774	0	3,896356906	0
13,61573374	1,735851939	0,985707245	1,495002953	1,612305113	0	0
12,06277165	1,038770373	0,328156124	1,494634263	4,830295614	0	2,882370461
29,33742553	5,533287914	1,639489397	0,746597382	3,21600283	3,891050584	1,920196628
13,49638972	3,45715718	5,569862457	4,480253284	0	0	3,839103185
13,1080742	4,834704893	3,599759143	6,709508119	6,419412303	3,888780867	4,794461438
13,46745925	4,829984544	3,267525372	2,238354958	4,809619238	3,878825492	3,832408765
11,96127537	2,067333037	3,589597998	2,9836496	3,203074952	0	2,872957806
7,09696698	3,443075631	2,608454654	2,980448259	3,199692829	3,869220352	0,957377551
10,07733421	6,874742197	5,863402272	2,232093034	3,196930946	0	4,787071078
17,52430099	3,433558918	1,301710448	2,231146809	3,194173827	0	1,914938435
18,24362311	5,147563487	2,598794809	4,454144582	6,381417313	3,851635019	1,913436149
11,8931696	3,427462889	2,920058531	7,412458861	4,776081384	3,848966552	2,865028507
10,76602095	2,394865409	0,323899228	0,740718794	1,588814744	0	0,953943603
7,402143661	5,122390996	7,117000249	2,957311213	7,928705084	3,842311535	3,808181879
12,92691124	3,41130438	3,553809522	3,695791971	4,754961009	0	1,90242464
9,578967535	8,860021877	3,549864298	5,171967934	1,584409411	3,840245776	0,951701166
11,40951701	6,126178864	4,18795544	6,638392034	1,582128279	0	4,753167986
11,75467983	3,738584572	3,8626568	2,213826082	4,747060778	0	0,948757602
8,799815204	2,715242352	3,212706898	4,424093614	1,58290463	0	2,842389502
6,591475026	4,068017248	2,245021664	4,415465905	0	0	3,782327077
13,52126676	6,769586954	1,600302137	2,205023042	1,581427713	3,837004067	0,944126588
14,5949713	5,745358933	5,431240495	2,201657114	3,161605463	3,838624237	0,943049255
9,837965072	4,386808529	5,421022086	1,46515853	3,157512512	0	3,761767278
6,188817171	2,69456439	2,228305851	2,193752194	1,576640494	0	0,938394407
2,907314804	2,690757919	0,953110157	2,918621535	1,573093804	0	0
8,337592756	5,709526176	2,537571924	2,187083087	0	3,814173469	0,937005144
6,156743445	4,70057347	1,267222344	1,456420265	1,570598398	0	1,874221027
3,252161784	4,696599662	1,265826791	1,455572295	3,140062487	0	0,937031484
6,863046109	5,028241959	3,475996663	4,3598631	0	3,811120851	0,935751315
10,10899665	3,014136299	1,577655352	2,178332849	0	0	0,935409943
4,32749002	1,672078628	0	2,902736555	3,132979307	0	0,934535769
3,243056256	1,336188322	1,888175928	1,44909685	3,128764295	0	0,933462774
3,95807321	1,668691345	1,256790597	4,342036705	1,562890723	0	1,865480221
2,156125012	1,33324445	0,313661528	4,334038819	0	3,802281369	2,796290255
12,55609886	3,661662395	2,191602406	5,049266414	0	0	1,860707441
9,67655228	3,652325203	3,43903682	2,158537375	4,675883352	0	0
