6,706840996	1,336049878	2,010267356
6,153130661	0,864891381	1,804963494
7,00635892	1,186402239	2,089014382
7,600968408	2,800775055	0,886194857
8,296362603	1,101112328	2,392188278
10,06918561	2,249405166	1,768346596
4,245382669	3,061116617	1,629933821
8,304027176	1,389310051	1,935071202
7,409728932	2,631804514	3,408504799
6,414710159	0	1,354945174
8,391082873	0,587159411	2,8245271
7,575939393	2,198149779	2,367863317
6,443174865	2,062632211	2,083218478
8,291147079	1,656213268	2,896617205
6,797188132	2,939510735	5,376385099
6,43761359	2,410960943	3,728919406
5,96576452	5,111382868	2,538861036
10,46907246	2,035803198	2,803571418
6,341899228	3,390713181	3,109195249
9,614369103	4,081877817	2,627589826
10,08931953	2,874922333	1,326046784
7,218391582	1,935984083	1,609305384
8,395666048	3,286391461	2,669312131
8,233302898	3,377313593	2,229951529
7,208534718	4,615593341	5,88324916
11,63968975	5,661697154	4,931270126
9,17540673	1,197784706	1,615695184
16,57578435	2,352575318	7,624591697
19,40973043	1,705678485	4,194459815
8,652109165	2,55774506	1,740569749
7,564707216	2,637781493	3,122211999
14,19038083	3,739634512	2,639615727
12,55194329	3,027820349	3,26246359
10,50872948	2,530482866	1,502584445
10,65237913	4,054019448	1,466476677
15,01537799	6,04916184	6,869470446
4,219484284	0,43436818	0,90065748
2,644648341	0,13862896	0
4,963884954	1,308849905	0,729541293
6,708144538	1,157081193	0,300051609
6,07622147	1,567202637	1,303407106
5,62264201	2,765924192	0,649392818
10,16338359	1,753406406	0,42764649
8,320995666	2,196132126	2,176059923
19,7763368	1,453265508	2,227048669
8,242674138	5,934676161	1,575725498
8,595449916	4,389076337	4,976200714
8,290335441	2,556956124	3,36880349
6,723029955	3,766169658	2,581490828
4,744117738	3,759586723	2,209690025
7,874857227	6,098992837	2,755326327
11,13414268	2,330601877	1,571701616
14,73398278	3,583667361	3,923004502
7,096998728	3,929136372	3,216471946
7,33787514	0,414691803	0,720150552
6,545099962	6,524229024	4,347515923
8,240880801	4,078734844	1,982958256
8,565181521	4,096249656	1,358925826
7,497069996	6,088087973	2,028946058
7,450776198	3,506179573	1,964152047
6,165802575	3,720077549	1,313228169
4,936074916	3,188883969	4,173487979
9,863036872	1,256809493	1,472872172
9,258240398	6,474847883	2,061206013
5,642900564	4,85506724	2,533091529
3,813774505	2,726364087	0,716309065
2,378862471	2,669009486	0,419825856
7,576575904	2,890946446	0,93171296
6,185643832	2,834364913	1,011543044
3,626526379	0,950654611	1,243515271
5,072299513	4,127767821	0,931319902
6,721273449	1,690090898	0,296322636
2,986514272	0,506368213	1,23987078
2,25477642	1,527671521	1,132377491
2,933790273	2,172104434	1,388482898
1,751890952	1,237207703	1,626087717
9,497635162	2,782162591	0,798403194
7,307114431	2,752052413	1,249281663
7,511854197	0,834863437	4,195527724
6,894699554	1,850054255	3,963815356
7,558817399	7,649875906	6,351872662
11,55387876	7,114724443	4,66937807
11,22336806	8,465343612	6,677280208
17,65639643	4,567904402	3,740822425
9,904449976	4,227305448	5,841996865
12,20635307	5,764148045	1,566395084
9,707269963	4,342506519	4,648087151
7,445574198	4,905427428	3,47283324
14,81253658	4,398057282	2,606987901
12,45380025	4,65294257	4,769428731
8,23335222	6,399550157	5,758710229
12,05176018	6,384431722	3,327205873
8,735434083	9,029823147	4,457164974
11,44245124	7,730299604	3,41898824
11,83215158	12,44209893	5,072357106
14,90271231	4,760594759	5,147387886
13,02499032	5,354356865	3,437981573
12,35457825	4,733420632	5,022194618
39,32577993	8,588038147	9,326588501
18,83526839	7,545370811	5,910559793
20,69206587	7,869594403	6,656531615
28,76960108	11,99482284	10,51858188
15,8178128	11,61367592	4,937538112
19,12809529	6,917264336	7,025162406
19,62398942	8,108505297	8,390968202
20,70159277	10,21924532	6,831950006
15,54032479	17,69161854	10,05614831
16,42185128	11,25629149	6,518702354
16,55909865	5,998481791	10,64775369
33,2279606	9,728958059	5,387915585
24,68433183	12,33063122	7,346268662
24,51381058	11,79758434	7,476330893
22,37764516	11,52021005	6,625343112
43,80570797	11,31414727	11,78198192
18,22371327	6,921830032	7,958181565
26,06169772	12,88378723	8,108351138
28,8787415	15,3901715	8,142688075
23,76400417	14,53408444	8,191185677
24,26734763	16,33196791	12,18718428
38,59482498	13,66415176	20,472175
17,58316941	12,25974709	10,61462427
35,55808818	14,11422049	13,24003914
40,74420173	19,97682258	17,45710139
43,33105537	17,46245924	9,254905747
45,28623889	16,77378155	9,936163636
42,91053207	23,3816706	8,793227354
35,45258459	14,46038894	7,329518141
44,0505696	16,28639907	14,45752804
70,16516336	28,53807005	24,97735693
47,20122828	21,68402992	20,89289961
46,89197319	20,17591739	16,00635803
52,39940136	19,73300925	19,19881085
45,46475726	17,13678863	9,322313123
48,29562431	24,71807069	20,7647862
47,37926511	27,27272556	27,90041345
43,4391381	21,49903855	17,51924631
55,79901512	30,22023726	17,28663277
53,60456485	28,07906932	20,13645615
41,07973306	18,16020933	18,23267571
64,50899673	26,39757088	26,32448777
63,79552201	26,89885634	26,46824757
71,85652061	33,6033711	25,55366134
85,46859426	34,46990553	28,730421
69,05389515	25,0100491	23,50112115
55,73726603	20,95452203	23,71425297
59,01688481	26,14448045	24,67188707
79,72255704	32,66316987	22,40976446
76,13744825	27,85484143	25,56217502
75,42818078	39,92922843	30,52617938
101,503498	37,89465236	35,44640454
133,0628074	26,18137571	20,60136279
82,24846082	38,29579989	27,9093231
82,95024181	28,94892117	24,68073464
98,91262203	34,31345151	27,22495049
130,4775347	40,55368548	35,40063479
85,37908543	34,2524284	28,03780973
83,98325544	31,10708366	28,22777706
92,04826497	31,57922962	25,52201233
127,4455475	39,55456234	44,96286886
100,6636697	39,87756403	38,74096043
117,2139847	36,47691883	39,03833429
137,0877296	59,26352778	44,9665593
105,5928034	42,64923887	42,53463961
110,971169	48,17601836	49,02894931
112,1145079	51,11835622	49,35049903
129,1849446	59,20021569	38,88810365
163,4798593	63,76410497	51,05827616
171,4632148	82,78047443	60,42459736
128,7754962	53,35419472	38,29214776
148,4069353	62,84005161	49,06870897
167,5758896	74,56909828	50,43557435
112,0673366	64,07871158	34,2057164
79,54969734	31,97103656	35,24623949
153,1473709	52,5791366	46,57116231
157,5305781	58,27947703	58,76066777
149,1378783	82,09569829	71,19059941
206,4163453	116,0741344	69,75912861
215,7964651	102,4910583	79,72686075
231,5464351	101,2117325	78,80969546
310,9311635	171,0706099	127,5743907
158,0710084	78,90543291	65,55883064
151,7438652	82,84536412	74,49678721
459,0175602	149,4332739	140,6186955
247,9674939	122,9360875	73,10705689
261,4143939	107,727252	93,01599284
445,8082806	174,4408255	104,0536687
170,0369414	68,53068388	71,34260521
210,2523907	109,1309999	91,90517644
228,6907647	135,0125294	109,8410082
184,0519841	119,575901	85,73939249
225,5458141	119,2032115	104,6542601
325,5868018	151,911458	149,8938258
221,9792571	118,0462283	105,9524119
235,9571035	131,6060824	123,1089411
360,962791	184,4906623	152,1742733
219,0343189	127,4594475	120,2558609
250,7234461	127,8443647	124,0223913
288,1760915	147,8743605	137,7963549
157,107424	87,81948426	79,007908
178,2221382	129,7141836	106,623772
