8,559241566	4,854440425	1,590345627	0,827458379	4,006838337	4,047927461	0
9,775930111	2,530331211	0,884243662	0,826186817	1,33336889	0	2,721014394
11,96387266	2,048845175	1,779603359	0	3,991166219	0	1,517251286
11,44869529	3,753241524	1,420485027	5,56135511	2,65858457	0	0
13,40204558	3,190679631	0,499375343	2,304586296	3,98607531	0	2,126993017
16,09037595	4,047995268	1,753107494	3,242000509	5,305039788	0	0
7,274146222	1,216619116	0,483775146	8,215799559	3,976459361	0	0,608894734
13,36284147	3,245212882	2,083965076	0	3,97909648	0	1,217411418
10,48917839	4,330279477	0,536121163	6,823171216	7,958826338	0	1,511125372
10,74340051	2,086019805	0	0	1,326259947	0	1,82571705
13,63000366	3,152162087	0,880739116	0	5,297872904	0	2,11713893
13,35314782	1,798730966	2,627942928	1,33856348	5,279970432	0	1,215746347
9,215051463	3,671298267	1,296925757	3,594045117	2,635601708	0	2,409369151
14,39062864	2,191665521	1,091523446	2,785592913	3,950799378	4,009140841	1,822987877
8,821962121	4,772414143	3,481897603	1,854736998	11,17153794	0	3,305078238
9,918995648	2,956231533	3,414337921	0,404206986	9,837922263	0	0,89922397
7,851291937	4,080237103	6,803164704	1,727819196	2,625705658	0	3,327251632
18,33025363	2,60789129	1,935580574	2,236248448	5,245351307	0	2,110241964
8,973952815	3,709845642	3,054869879	4,062399786	7,512143596	0	1,210294767
15,46413735	3,764600851	2,98330066	6,279032131	6,542789846	0	0,893319755
17,04736782	3,131271249	1,631189247	5,362388506	1,307770774	0	1,780246386
11,68142626	2,755356901	1,54072395	2,726504349	3,921363589	0	0,604368375
13,34791556	3,443416539	3,877808609	2,103557163	4,869138941	0	2,092531635
14,40589585	2,060709943	3,962631067	2,206678646	3,55608416	0	2,089180285
12,90156011	1,51550933	4,956085793	3,934608436	6,530313716	3,951475876	6,095797217
19,40427488	3,875104617	2,940623464	11,10384454	7,46638993	3,944461975	3,570126307
14,99693641	3,353877052	1,34538501	0,902584098	1,304325142	0	2,361840272
29,10950387	4,042064824	2,428292471	2,201141011	14,89198702	0	5,321192046
33,72162007	5,097840794	1,657300182	1,80243509	3,897521177	0	5,790572178
14,2986883	3,005530027	2,286518383	3,100198413	2,590338039	0	1,754247472
11,73690854	3,392505893	2,211111049	3,491122382	3,881485315	3,9198777	2,350141221
23,78138344	4,599378224	0,779654145	9,659595245	4,808209311	0	2,07375858
20,01067555	5,093211038	3,699706347	1,684048352	1,292089826	11,75732873	1,744424384
17,76221547	3,255243485	2,246921523	3,097605551	0	0	3,00516889
17,94885949	3,355898765	2,784708716	6,592640913	1,291789387	0	2,071760429
24,63540612	5,395349873	6,487053808	5,173377904	12,53496966	3,92172242	4,075053646
7,112748697	1,326219871	0,25858636	0,78593182	0	0	1,80131496
3,371069544	1,918227139	0,207943439	0	0	0	0
5,139228026	4,788541883	1,518284559	0,889980598	1,288128607	0	0,600330182
10,53766554	2,878623532	1,095050372	1,281142835	0	0	0,600103218
9,706377383	2,446065558	2,350803955	0	0	7,820442637	0
8,860831698	2,384452321	3,704939065	0,887894447	0	3,896356906	0
18,35911263	1,967654546	0,909089861	3,442039497	1,282939471	0	0
15,64474822	0,997243111	0,256161976	6,076072427	3,844576584	0	1,78906879
34,53344774	5,019225858	1,984488821	0,390818883	2,560950625	3,891050584	1,44978006
12,7869735	3,698374771	5,081562076	7,640904329	0	0	3,151450996
12,55155289	4,639346937	3,263589103	6,640050805	7,748362117	3,888780867	3,490566394
12,10211145	4,478559436	3,249061488	1,172745397	3,829168049	3,878825492	2,891886449
11,17884283	2,267217084	3,059889676	5,178729621	4,302370606	0	2,294734586
6,021123874	3,467111602	1,977099041	7,324562087	3,421774277	3,869220352	0,848457081
10,57339567	5,176318781	6,756819217	4,783340077	3,41734203	0	3,232424633
19,86501631	2,403269052	1,106540815	4,778724	2,548614828	0	1,444326681
25,33730189	4,130663659	2,651161192	5,4486797	7,678037212	3,851635019	1,443439191
10,8456194	3,348378053	3,950749713	3,885909691	4,671918451	3,848966552	2,035342742
12,69286017	1,982890111	0,427844094	0,388387222	1,26832733	0	0,594749551
9,410877704	3,679322221	7,705006637	4,162673798	7,186386522	3,842311535	2,623336986
